id,timeStamp,baseCurrency,foreignCurrency,open,close,high,low,volume,baseCurrencyNetSentiment,foreignCurrencyNetSentiment,actualMomentum,machinePredictedMomentum
925,"12/06/2018 13:00:00",USD,CHF,0.99601,0.995,0.9962,0.99453,6534,Neutral,Neutral,P,P
926,"12/06/2018 14:00:00",USD,CHF,0.995,0.99079,0.99514,0.99049,8388,Neutral,Neutral,P,P
927,"12/06/2018 15:00:00",USD,CHF,0.9909,0.99191,0.99202,0.98941,9448,Neutral,Neutral,P,P
928,"12/06/2018 16:00:00",USD,CHF,0.99188,0.99282,0.99345,0.99149,6938,Neutral,Neutral,P,P
929,"12/06/2018 17:00:00",USD,CHF,0.99281,0.99238,0.99312,0.99211,5596,Neutral,Neutral,P,P
930,"12/06/2018 18:00:00",USD,CHF,0.99239,0.99251,0.99283,0.99188,4690,Neutral,Neutral,P,P
931,"12/06/2018 19:00:00",USD,CHF,0.99252,0.99313,0.99324,0.99187,4493,Neutral,Neutral,P,P
932,"12/06/2018 20:00:00",USD,CHF,0.99313,0.99319,0.99383,0.99278,3647,Neutral,Neutral,P,P
933,"12/06/2018 21:00:00",USD,CHF,0.99319,0.99239,0.99325,0.99239,1053,Neutral,Neutral,P,P
934,"12/06/2018 22:00:00",USD,CHF,0.99234,0.99237,0.99332,0.99165,1938,Neutral,Neutral,P,P
935,"12/06/2018 23:00:00",USD,CHF,0.99265,0.99319,0.99337,0.99228,1375,Neutral,Neutral,P,P
936,"12/07/2018 00:00:00",USD,CHF,0.9932,0.99299,0.99326,0.99269,1802,Neutral,Neutral,P,P
937,"12/07/2018 01:00:00",USD,CHF,0.99298,0.9924,0.99298,0.99238,1599,Neutral,Neutral,P,P
938,"12/07/2018 02:00:00",USD,CHF,0.9924,0.99267,0.99272,0.99237,1579,Neutral,Neutral,P,P
939,"12/07/2018 03:00:00",USD,CHF,0.99268,0.99235,0.9927,0.99215,1452,Neutral,Neutral,P,P
940,"12/07/2018 04:00:00",USD,CHF,0.99235,0.99265,0.99269,0.99232,1223,Neutral,Neutral,P,P
941,"12/07/2018 05:00:00",USD,CHF,0.99268,0.99267,0.99297,0.99236,1444,Neutral,Neutral,P,P
942,"12/07/2018 06:00:00",USD,CHF,0.99267,0.99258,0.99294,0.99248,1618,Neutral,Neutral,P,P
943,"12/07/2018 07:00:00",USD,CHF,0.99259,0.99275,0.99355,0.99256,2802,Neutral,Neutral,P,P
944,"12/07/2018 08:00:00",USD,CHF,0.99276,0.99283,0.99328,0.99242,4602,Neutral,Neutral,P,P
945,"12/07/2018 09:00:00",USD,CHF,0.99284,0.99393,0.99413,0.99257,3239,Neutral,Neutral,P,P
946,"12/07/2018 10:00:00",USD,CHF,0.99393,0.9938,0.9943,0.99352,2497,Neutral,Neutral,P,P
947,"12/07/2018 11:00:00",USD,CHF,0.9938,0.99252,0.99388,0.99227,3150,Neutral,Neutral,P,P
948,"12/07/2018 12:00:00",USD,CHF,0.99251,0.99372,0.99375,0.99234,3556,Neutral,Neutral,P,P
949,"12/07/2018 13:00:00",USD,CHF,0.99367,0.99265,0.99405,0.99047,8214,Neutral,Neutral,P,P
950,"12/07/2018 14:00:00",USD,CHF,0.99266,0.99243,0.9935,0.99139,8249,Neutral,Neutral,P,P
951,"12/07/2018 15:00:00",USD,CHF,0.99242,0.99184,0.99296,0.99152,7058,Neutral,Neutral,P,P
952,"12/07/2018 16:00:00",USD,CHF,0.99181,0.99137,0.99204,0.9908,5409,Neutral,Neutral,P,P
953,"12/07/2018 17:00:00",USD,CHF,0.99137,0.99164,0.99228,0.99129,3828,Neutral,Neutral,P,P
954,"12/07/2018 18:00:00",USD,CHF,0.99162,0.99009,0.99163,0.99,4273,Neutral,Neutral,P,P
955,"12/07/2018 19:00:00",USD,CHF,0.99009,0.9892,0.99027,0.98896,5105,Neutral,Neutral,P,P
956,"12/07/2018 20:00:00",USD,CHF,0.9892,0.98939,0.98996,0.98919,3534,Neutral,Neutral,P,P
957,"12/07/2018 21:00:00",USD,CHF,0.98939,0.99063,0.99146,0.98919,1463,Neutral,Neutral,P,P
958,"12/09/2018 22:00:00",USD,CHF,0.99039,0.99002,0.99088,0.98956,887,Neutral,Neutral,P,P
959,"12/09/2018 23:00:00",USD,CHF,0.99017,0.98983,0.99082,0.98927,2108,Neutral,Neutral,P,P
960,"12/10/2018 00:00:00",USD,CHF,0.9898,0.98971,0.99001,0.98944,2252,Neutral,Neutral,P,P
961,"12/10/2018 01:00:00",USD,CHF,0.98971,0.98776,0.98978,0.9877,4572,Neutral,Neutral,P,P
962,"12/10/2018 02:00:00",USD,CHF,0.98776,0.98748,0.98781,0.98704,2770,Neutral,Neutral,P,P
963,"12/10/2018 03:00:00",USD,CHF,0.98749,0.9878,0.98781,0.98749,1475,Neutral,Neutral,P,P
964,"12/10/2018 04:00:00",USD,CHF,0.9878,0.98841,0.98855,0.98769,1338,Neutral,Neutral,P,P
965,"12/10/2018 05:00:00",USD,CHF,0.98841,0.98764,0.98851,0.98757,1614,Neutral,Neutral,P,P
966,"12/10/2018 06:00:00",USD,CHF,0.98763,0.98859,0.98863,0.98758,1702,Neutral,Neutral,P,P
967,"12/10/2018 07:00:00",USD,CHF,0.98863,0.9887,0.98901,0.98806,4195,Neutral,Neutral,P,P
968,"12/10/2018 08:00:00",USD,CHF,0.98872,0.99001,0.99022,0.98823,4598,Neutral,Neutral,P,P
969,"12/10/2018 09:00:00",USD,CHF,0.99001,0.98959,0.99006,0.98942,3304,Neutral,Neutral,P,P
970,"12/10/2018 10:00:00",USD,CHF,0.98959,0.98988,0.99004,0.98935,3005,Neutral,Neutral,P,P
971,"12/10/2018 11:00:00",USD,CHF,0.98988,0.98915,0.98996,0.98804,4301,Neutral,Neutral,P,P
972,"12/10/2018 12:00:00",USD,CHF,0.98915,0.98849,0.98915,0.98812,4092,Neutral,Neutral,P,P
973,"12/10/2018 13:00:00",USD,CHF,0.98848,0.98939,0.98997,0.98824,6404,Neutral,Neutral,P,P
974,"12/10/2018 14:00:00",USD,CHF,0.9894,0.98888,0.99063,0.98887,6272,Neutral,Neutral,P,P
975,"12/10/2018 15:00:00",USD,CHF,0.98887,0.98916,0.98959,0.98679,8428,Neutral,Neutral,P,P
976,"12/10/2018 16:00:00",USD,CHF,0.98915,0.98973,0.99044,0.98913,7906,Neutral,Neutral,P,P
977,"12/10/2018 17:00:00",USD,CHF,0.98972,0.99001,0.9902,0.9883,5409,Neutral,Neutral,P,P
978,"12/10/2018 18:00:00",USD,CHF,0.99,0.9896,0.99039,0.98946,6118,Neutral,Neutral,P,P
979,"12/10/2018 19:00:00",USD,CHF,0.9896,0.9897,0.99024,0.98959,4750,Neutral,Neutral,P,P
980,"12/10/2018 20:00:00",USD,CHF,0.98969,0.98982,0.98995,0.9894,3506,Neutral,Neutral,P,P
981,"12/10/2018 21:00:00",USD,CHF,0.98984,0.99028,0.99045,0.98981,1121,Neutral,Neutral,P,P
982,"12/10/2018 22:00:00",USD,CHF,0.99025,0.99031,0.99035,0.98971,971,Neutral,Neutral,P,P
983,"12/10/2018 23:00:00",USD,CHF,0.99031,0.98959,0.99042,0.98936,1464,Neutral,Neutral,P,P
984,"12/11/2018 00:00:00",USD,CHF,0.9896,0.98956,0.98983,0.98932,1407,Neutral,Neutral,P,P
985,"12/11/2018 01:00:00",USD,CHF,0.98957,0.98881,0.98973,0.98861,2573,Neutral,Neutral,P,P
986,"12/11/2018 02:00:00",USD,CHF,0.98879,0.98897,0.98913,0.98863,1351,Neutral,Neutral,P,P
987,"12/11/2018 03:00:00",USD,CHF,0.98895,0.98906,0.98908,0.98867,1179,Neutral,Neutral,P,P
988,"12/11/2018 04:00:00",USD,CHF,0.98905,0.9888,0.98917,0.98869,1614,Neutral,Neutral,P,P
989,"12/11/2018 05:00:00",USD,CHF,0.98879,0.98842,0.98888,0.98835,1625,Neutral,Neutral,P,P
990,"12/11/2018 06:00:00",USD,CHF,0.98843,0.98902,0.98937,0.98843,2013,Neutral,Neutral,P,P
991,"12/11/2018 07:00:00",USD,CHF,0.98902,0.98913,0.98936,0.98869,3128,Neutral,Neutral,P,P
992,"12/11/2018 08:00:00",USD,CHF,0.98912,0.98728,0.98914,0.9871,5073,Neutral,Neutral,P,P
993,"12/11/2018 09:00:00",USD,CHF,0.98728,0.98677,0.98741,0.98629,3507,Neutral,Neutral,P,P
994,"12/11/2018 10:00:00",USD,CHF,0.98675,0.9874,0.98856,0.98666,4878,Neutral,Neutral,P,P
995,"12/11/2018 11:00:00",USD,CHF,0.9874,0.98747,0.98846,0.98725,3269,Neutral,Neutral,P,P
996,"12/11/2018 12:00:00",USD,CHF,0.98747,0.98817,0.98872,0.98732,3097,Neutral,Neutral,P,P
997,"12/11/2018 13:00:00",USD,CHF,0.98818,0.9893,0.9895,0.98799,6556,Neutral,Neutral,P,P
998,"12/11/2018 14:00:00",USD,CHF,0.98931,0.99038,0.99106,0.98913,7042,Neutral,Neutral,P,P
999,"12/11/2018 15:00:00",USD,CHF,0.99039,0.99206,0.99211,0.9902,7057,Neutral,Neutral,P,P
1000,"12/11/2018 16:00:00",USD,CHF,0.99212,0.99313,0.99368,0.99175,6684,Neutral,Neutral,P,P
